01:640:151,Calculus I For Mathematical And Physicalsciences,"Reynolds, Guy",3.91
01:640:151,Calculus I For Mathematical And Physicalsciences,"Jabbari, Mohammad",3.34
01:640:152,Calculus II For Mathematical And Physical Sciences,"Sequin, Matt",4.23
01:640:152,Calculus II For Mathematical And Physical Sciences,"Vera, Laurent",4.36
01:640:152,Calculus II For Mathematical And Physical Sciences,"Silverstein, Laura",3.76
01:640:152,Calculus II For Mathematical And Physical Sciences,"Goonetilleke, Lasantha",3.31
01:640:152,Calculus II For Mathematical And Physical Sciences,"Gunby-Mann, Benjamin",3.67
01:640:152,Calculus II For Mathematical And Physical Sciences,"D'Elia, Elizabeth",4.26
01:640:152,Calculus II For Mathematical And Physical Sciences,"Pham, Triet",3.76
01:640:157,Calc I Mat/phy Prac,"Ellis, Paul",4.17
01:640:157,Calc I Mat/phy Prac,"Mehta, Nishali",4.08
01:640:158,Calc II Mat/phy Prac,"Bowles, Malcolm",3.91
01:640:158,Calc II Mat/phy Prac,"Molnar, David",4.45
01:640:244,Differential Equations For Engineering  And Physics,"Molnar, David",3.6
01:640:250,Intro Linear Algebra,"Zhou, Zehui",3.95
01:640:250,Intro Linear Algebra,"Echeverria Echeverria, Mariano",4.4
01:640:250,Intro Linear Algebra,"Jabbari, Mohammad",4.12
01:640:250,Intro Linear Algebra,"Khaitan, Ayush",3.9
01:640:250,Intro Linear Algebra,"Ma, Zilu",3.84
01:640:250,Intro Linear Algebra,"Kriventsov, Dennis",3.87
01:640:250,Intro Linear Algebra,"Dimitrov, Stoyan",3.11
01:640:251,Multivariable Calculus,"Van De Moortel, Maxime",3.9
01:640:251,Multivariable Calculus,"Mondal, Priyadip",3.81
01:640:252,Elementary Differential Equations,"Tobasco, Ian",3.63
01:640:291,Honors Calculus III,"Barreto-Aranda, Victor",2.78
01:640:300,Intro Math Reasoning,"Weibel, Charles",3.1
01:640:300,Intro Math Reasoning,"Woodbury, Michael",4.03
01:640:300,Intro Math Reasoning,"Hejna, Agnieszka",2.71
01:640:300,Intro Math Reasoning,"Soffer, Sara",3.69
01:640:300,Intro Math Reasoning,"Mavrea, Ioanna",2.48
01:640:311,Introduction To Real Analysis I,"Rong, Xiaochun",3.8
01:640:311,Introduction To Real Analysis I,"Kallupalam Balasubram, Moulik",2.3
01:640:311,Introduction To Real Analysis I,"Hendricks, Kristen",4.19
01:640:321,Intro Applied Math,"Pham, Triet",0.83
01:640:336,Dynam Models Bio,"Zou, Jiahua",3.77
01:640:350,Linear Algebra,"Li, Chi",4.35
01:640:350,Linear Algebra,"Tahvildar-Zadeh, Shadi",3.91
01:640:350,Linear Algebra,"Woodward, Christopher",4.16
01:640:351,Introduction To Abstract Algebra I,"Mckemmie, Eilidh",4.0
01:640:354,Linear Optimization,"Woodbury, Michael",3.34
01:640:354,Linear Optimization,"Zeilberger, Doron",4.05
01:640:354,Linear Optimization,"Alonso Lorenzo, Izar",3.4
01:640:356,Theory Of Numbers,"Gunby-Mann, Benjamin",4.31
01:640:361,Set Theory,"Benhamou, Tom",4.34
01:640:411,Math Analysis I,"Mirek, Mariusz",3.05
01:640:421,Advanced Calculus For Engineering,"Sun, Hongbin",3.89
01:640:421,Advanced Calculus For Engineering,"Urtiaga Erneta, Inigo",4.17
01:640:421,Advanced Calculus For Engineering,"Sesum, Natasa",3.66
01:640:423,Elem Prtl Diff Eqtns,"Chanillo, Sagun",2.15
01:640:423,Elem Prtl Diff Eqtns,"Mavrogiannis, Georgios",4.21
01:640:428,Graph Theory,"Zeilberger, Doron",4.09
01:640:435,Geometry,"Li, Chi",4.02
01:640:437,History Of Mathematics,"Ellis, Paul",3.46
01:640:441,Intro Topology I,"Spiro, Samuel",4.53
01:640:451,Abstract Algebra I,"Weibel, Charles",2.13
01:640:454,Combinatorial Theory,"Goldstein, Sheldon",4.25
01:640:477,Mathematical Theory Of Probability,"Weston, Kimberly",4.11
01:640:477,Mathematical Theory Of Probability,"Chan, Swee Hong",4.05
01:640:478,Introduction To Stochastic Processes,"Kwon, Heeyoung",4.01
01:640:481,Math Theory Stat,"Dimitrov, Stoyan",3.46
01:640:485,Intro Math Finance,"Ma, Zilu",4.21
01:640:491,Undergraduate Mathematics Seminar,"Stone, Corey",4.06
01:640:026,Intermediate Algebra,"Hafizi, Fatemeh",2.51
01:640:026,Intermediate Algebra,"Sosa, Jose",2.05
01:640:026,Intermediate Algebra,"Kennedy, Joanne",2.43
01:640:026,Intermediate Algebra,"Roemer, Cynthia",3.0
01:640:026,Intermediate Algebra,"Echeverria Echeverria, Mariano",4.03
01:640:026,Intermediate Algebra,"Wasserman, Eric",3.32
01:640:026,Intermediate Algebra,"Ellis, Paul",4.53
01:640:103,Topics In Mathematics For The Liberal Arts,"Charnley, Matthew",4.48
01:640:104,Introduction To Probability: Intro. To Probability,"Bifulco, Christina",3.91
01:640:106,Mathematics Of Money,"Sergel, Emily",4.19
01:640:106,Mathematics Of Money,"Mulvey, Sally",3.18
01:640:106,Mathematics Of Money,"Silverstein, Laura",4.35
01:640:106,Mathematics Of Money,"Ross Pathak, Arianne",3.96
01:640:107,Number And Operation For K-8 Teaching,"Arias, Cecilia",4.44
01:640:111,Precalculus Part I,"Forgoston, Sacha",4.35
01:640:111,Precalculus Part I,"Dunkelman, Jodi",4.32
01:640:111,Precalculus Part I,"Sosa, Jose",3.6
01:640:111,Precalculus Part I,"Bhuyan, Sue",4.15
01:640:112,Precalculus Part II,"Ning, Harold",3.57
01:640:115,Precalculus College Mathematics,"Ferguson, Brent",3.74
01:640:115,Precalculus College Mathematics,"Shah, Dr. Rajiv",3.67
01:640:115,Precalculus College Mathematics,"Goswami, Rashmika",3.44
01:640:115,Precalculus College Mathematics,"Barreto-Aranda, Victor",3.06
01:640:115,Precalculus College Mathematics,"Queiroz Velter, Mariana",3.57
01:640:115,Precalculus College Mathematics,"Reynolds, Guy",4.38
01:640:115,Precalculus College Mathematics,"Vasquez, Jennifer",4.11
01:640:115,Precalculus College Mathematics,"Sosa, Jose",4.06
01:640:123,Preparation For Calculus I,"Sprague, Gabriela",3.06
01:640:123,Preparation For Calculus I,"Vera, Laurent",3.61
01:640:130,Business Calculus,"Mehta, Nishali",4.05
01:640:130,Business Calculus,"Sequin, Matt",3.85
01:640:135,Calculus I For The Life And Social      Sciences,"Du, Jishen",3.24
01:640:135,Calculus I For The Life And Social      Sciences,"Woodbury, Michael",3.47
01:640:135,Calculus I For The Life And Social      Sciences,"Bahri, Mohamed El Hedi",3.9
01:640:135,Calculus I For The Life And Social      Sciences,"Queiroz Velter, Mariana",3.56
01:640:135,Calculus I For The Life And Social      Sciences,"Wang, Jianxiong",3.33
01:640:135,Calculus I For The Life And Social      Sciences,"Volpe, Tyler",4.0
01:640:135,Calculus I For The Life And Social      Sciences,"Spiro, Samuel",3.67
01:640:151,Calculus I For Mathematical And Physicalsciences,"Hejna, Agnieszka",3.73
01:640:151,Calculus I For Mathematical And Physicalsciences,"D'Elia, Elizabeth",4.07
01:640:151,Calculus I For Mathematical And Physicalsciences,"Yeung, Marc",3.76
01:640:151,Calculus I For Mathematical And Physicalsciences,"Mavrea, Ioanna",3.65
01:640:151,Calculus I For Mathematical And Physicalsciences,"Zou, Jiahua",2.98
01:640:151,Calculus I For Mathematical And Physicalsciences,"Kwon, Heeyoung",4.0
01:640:151,Calculus I For Mathematical And Physicalsciences,"Khaitan, Ayush",3.78
01:640:151,Calculus I For Mathematical And Physicalsciences,"Mallick, Abhishek",3.67
01:640:151,Calculus I For Mathematical And Physicalsciences,"Pham, Triet",3.37
01:640:151,Calculus I For Mathematical And Physicalsciences,"Shah, Dr. Rajiv",3.88
01:640:152,Calculus For Mathematical And           Physical Sciences,"Tahvildar-Zadeh, Shadi",3.97
01:640:152,Calculus For Mathematical And           Physical Sciences,"Bowles, Malcolm",4.34
01:640:152,Calculus For Mathematical And           Physical Sciences,"Leung, Wing Hong",3.25
01:640:152,Calculus For Mathematical And           Physical Sciences,"Goonetilleke, Las",3.78
01:640:152,Calculus For Mathematical And           Physical Sciences,"Jabbari, Mohammad",3.78
01:640:152,Calculus For Mathematical And           Physical Sciences,"Stone, Corey",3.96
01:640:157,Calc I Mat/phy Prac,"Stone, Corey",4.23
01:640:157,Calc I Mat/phy Prac,"Bowles, Malcolm",4.48
01:640:158,Calc II Mat/phy Prac,"Vera, Laurent",4.52
01:640:244,Differential Equations For Engineering  And Physics,"Urtiaga Erneta, Inigo",3.31
01:640:250,Intro Linear Algebra,"Goonetilleke, Las",3.88
01:640:250,Intro Linear Algebra,"Larsen, Kasper",3.68
01:640:250,Intro Linear Algebra,"Sinapova, Dima",3.66
01:640:250,Intro Linear Algebra,"Chanillo, Sagun",3.3
01:640:250,Intro Linear Algebra,"Goldstein, Sheldon",3.0
01:640:250,Intro Linear Algebra,"Benhamou, Tom",2.68
01:640:250,Intro Linear Algebra,"Dul, Filip",4.34
01:640:251,Multivariable Calculus,"Nair, Gokul",3.8
01:640:251,Multivariable Calculus,"Jauslin, Ian",4.14
01:640:251,Multivariable Calculus,"Tsipenyuk, Natalya",4.2
01:640:251,Multivariable Calculus,"Rao, Zhenghao",2.8
01:640:251,Multivariable Calculus,"D'Alesandro, Anthony",3.9
01:640:251,Multivariable Calculus,"Han, Zheng-Chao",2.99
01:640:252,Elementary Differential Equations,"Stewart, Gavin",4.1
01:640:291,Honors Calculus III,"Chan, Swee Hong",4.07
01:640:300,Intro Math Reasoning,"Calderoni, Filippo",4.53
01:640:300,Intro Math Reasoning,"Benhamou, Tom",3.54
01:640:300,Intro Math Reasoning,"Matveev, Konstantin",3.4
01:640:300,Intro Math Reasoning,"Zou, Jiahua",1.93
01:640:311,Introduction To Real Analysis I,"Soria Carro, Maria",4.35
01:640:311,Introduction To Real Analysis I,"Komlos, Janos",4.1
01:640:321,Intro Applied Math,"Rocha Vieira, Ewerton",3.63
01:640:325,Foundations Of Quantum Mechanics,"Carlen, Eric",3.45
01:640:336,Dynam Models Bio,"Khaitan, Ayush",4.0
01:640:350,Linear Algebra,"Hallgren, Maximilien",4.01
01:640:350,Linear Algebra,"Song, Jian",2.95
01:640:351,Introduction To Abstract Algebra I,"Luo, Feng",4.3
01:640:354,Linear Optimization,"Xie, Junming",2.98
01:640:354,Linear Optimization,"Jabbari, Mohammad",3.7
01:640:356,Theory Of Numbers,"Zeilberger, Doron",2.21
01:640:411,Math Analysis I,"Hendricks, Kristen",4.31
01:640:421,Advanced Calculus For Engineering,"Zeilberger, Doron",4.04
01:640:423,Elem Prtl Diff Eqtns,"Han, Zheng-Chao",2.43
01:640:423,Elem Prtl Diff Eqtns,"Hovsepyan, Narek",3.9
01:640:428,Graph Theory,"Dimitrov, Stoyan",3.35
01:640:428,Graph Theory,"Weibel, Charles",1.92
01:640:437,History Of Mathematics,"Kiessling, Michael",3.86
01:640:441,Intro Topology I,"Woodward, Christopher",4.14
01:640:454,Combinatorial Theory,"Dimitrov, Stoyan",3.91
01:640:478,Introduction To Stochastic Processes,"Goonetilleke, Las",3.03
01:640:026,Intermediate Algebra,"Milman, Yevgeniy",3.93
01:640:026,Intermediate Algebra,"Sherwood, Deborah",3.69
01:640:103,Topics In Mathematics For The Liberal Arts,"Perkowski, James",3.2
01:640:103,Topics In Mathematics For The Liberal Arts,"Sergel, Emily",4.32
01:640:104,Introduction To Probability,"Sprague, Gabriela",3.83
01:640:106,Mathematics Of Money,"Perkowski, James",2.54
01:640:106,Mathematics Of Money,"Ross, Arianne",3.63
01:640:107,Number And Operation For K-8 Teaching,"Gulick, Debra",4.44
01:640:110,Algebra For Middle School Teachers,"Beals, Robert",3.98
01:640:111,Precalculus Part I,"Scheiman, David",4.02
01:640:112,Precalculus Part II,"Reynolds, Guy",4.46
01:640:112,Precalculus Part II,"Khosla, Noopur",3.94
01:640:112,Precalculus Part II,"Safran, Steven",4.25
01:640:123,Preparation For Calculus I,"Bifulco, Christina",3.56
01:640:123,Preparation For Calculus I,"Sherwood, Deborah",4.22
01:640:135,Calculus I For The Life And Social      Sciences,"Harris, Lynn",4.23
01:640:136,Calculus II For The Life And            Social Sciences,"Cao, Yunbai",4.23
01:640:152,Calculus For Mathematical And           Physical Sciences,"Prevost, Shari",3.88
01:640:152,Calculus For Mathematical And           Physical Sciences,"D'Alesandro, Anthony",3.76
01:640:152,Calculus For Mathematical And           Physical Sciences,"Lutsko, Christopher",3.71
01:640:152,Calculus For Mathematical And           Physical Sciences,"Sequin, Matthew",4.09
01:640:152,Calculus For Mathematical And           Physical Sciences,"Mavrea, Ioanna",3.71
01:640:244,Differential Equations For Engineering  And Physics,"Frizzell, Carrie",4.3
01:640:244,Differential Equations For Engineering  And Physics,"Goonetilleke, Lasantha",3.89
01:640:244,Differential Equations For Engineering  And Physics,"Sosa, Jose",3.37
01:640:250,Intro Linear Algebra,"Vera, Laurent",4.37
01:640:250,Intro Linear Algebra,"Zhang, Wujun",3.68
01:640:250,Intro Linear Algebra,"Han, Zheng-Chao",3.37
01:640:251,Multivariable Calculus,"Kiessling, Michael",1.26
01:640:252,Elementary Differential Equations,"Sun, Hongbin",3.81
01:640:252,Elementary Differential Equations,"Ling, Eric",3.76
01:640:292,Honors Calculus IV,"Jauslin, Ian",3.81
01:640:300,Intro Math Reasoning,"Weston, Kimberly",4.17
01:640:300,Intro Math Reasoning,"Scheffer, Vladimir",4.1
01:640:300,Intro Math Reasoning,"Sergel, Emily",4.26
01:640:311,Introduction To Real Analysis I,"Hovsepyan, Narek",3.97
01:640:311,Introduction To Real Analysis I,"Kriventsov, Denis",3.51
01:640:312,Introduction To Real Analysis II,"Kiessling, Michael",3.93
01:640:336,Dynam Models Bio,"Mischaikow, Konstantin",4.43
01:640:338,Disc&prob Models Bio,"Goldstein, Sheldon",3.59
01:640:348,Cryptography,"Retakh, Vladimir",3.55
01:640:348,Cryptography,"Mckemmie, Eilidh",4.12
01:640:350,Linear Algebra,"Borisov, Lev",3.72
01:640:351,Introduction To Abstract Algebra I,"Borisov, Lev",3.53
01:640:354,Linear Optimization,"Scheiman, David",4.16
01:640:354,Linear Optimization,"Hendricks, Kristen",4.53
01:640:356,Theory Of Numbers,"Gunby, Benjamin",3.28
01:640:357,Topics Applied Algeb,"Ali, Abid",3.49
01:640:373,Numerical Analysis I,"Zhang, Wujun",3.78
01:640:403,Intro Complex Var,"Mondal, Priyadip",4.22
01:640:403,Intro Complex Var,"Li, Yanyan",1.4
01:640:412,Math Analysis II,"Han, Zheng-Chao",4.01
01:640:421,Advanced Calculus For Engineering,"Ketover, Daniel",4.07
01:640:421,Advanced Calculus For Engineering,"Li, Zongyuan",4.23
01:640:421,Advanced Calculus For Engineering,"Bowles, Malcolm",4.19
01:640:423,Elem Prtl Diff Eqtns,"Huang, Yi-Zhi",3.5
01:640:428,Graph Theory,"Mehta, Nishali",4.16
01:640:432,Intro Diff Geometry,"Song, Jian",4.38
01:640:437,History Of Mathematics,"Lutsko, Christopher",4.02
01:640:452,Abstract Algebra II,"Gilat, Shira",4.41
01:640:477,Mathematical Theory Of Probability,"Sun, Yuhan",3.53
01:640:481,Math Theory Stat,"Pham, Triet",4.36
01:640:487,Mathematics Of Life Contingent Risk Models II,"Salamon, Joshua",4.2
01:640:492,Math Seminar,"Sun, Yuhan",3.4
01:640:025,Elementary Algebra,"Banerjee, Banmali",3.96
01:640:026,Intermediate Algebra,"Schwarz, Jeffrey",3.48
01:640:026,Intermediate Algebra,"Romano, Alfred",2.68
01:640:026,Intermediate Algebra,"Volpe, Tyler",3.45
01:640:103,Topics In Mathematics For The Liberal Arts,"Bifulco, Christina",4.0
01:640:103,Topics In Mathematics For The Liberal Arts,"Silverstein, Laura",3.73
01:640:103,Topics In Mathematics For The Liberal Arts,"Ellis, Paul",4.38
01:640:106,Mathematics Of Money,"Gonet, Sophia",3.8
01:640:106,Mathematics Of Money,"Lieberman, Melissa",4.6
01:640:106,Mathematics Of Money,"D'Alesandro, Anthony",3.12
01:640:110,Algebra For Middle School Teachers,"Gulick, Debra",4.32
01:640:111,Precalculus Part I,"Volpe, Tyler",4.21
01:640:111,Precalculus Part I,"Cheng, Chiahui",3.63
01:640:112,Precalculus Part II,"Mulvey, Sally",3.5
01:640:112,Precalculus Part II,"Jabbari, Mohammad",3.51
01:640:112,Precalculus Part II,"Woodbury, Michael",3.64
01:640:112,Precalculus Part II,"Hafizi, Fatemeh",3.16
01:640:112,Precalculus Part II,"Patel, Saiju",3.97
01:640:112,Precalculus Part II,"George, Michael",3.88
01:640:112,Precalculus Part II,"Cheng, Chiahui",3.31
01:640:112,Precalculus Part II,"Harris, Lynn",4.39
01:640:112,Precalculus Part II,"Vasquez, Jennifer",4.05
01:640:112,Precalculus Part II,"Vera, Laurent",4.23
01:640:115,Precalculus College Mathematics,"Vera, Laurent",3.78
01:640:115,Precalculus College Mathematics,"Kan, Sophie",3.03
01:640:115,Precalculus College Mathematics,"Hafizi, Fatemeh",3.21
01:640:115,Precalculus College Mathematics,"Silverstein, Laura",3.28
01:640:115,Precalculus College Mathematics,"Dunkelman, Jodi",4.17
01:640:123,Preparation For Calculus I,"Sequin, Matt",3.94
01:640:123,Preparation For Calculus I,"Banerjee, Banmali",4.14
01:640:135,Calculus I For The Life And Social      Sciences,"Chen, William",3.8
01:640:152,Calculus For Mathematical And           Physical Sciences,"Gonet, Sophia",3.8
01:640:152,Calculus For Mathematical And           Physical Sciences,"Mavrogiannis, Georgios",3.42
01:640:196,Sem In Mathematic II,"Komlos, Janos",4.11
01:640:244,Differential Equations For Engineering  And Physics,"Shi, Ziming",3.39
01:640:244,Differential Equations For Engineering  And Physics,"Sesum, Natasa",3.62
01:640:252,Elementary Differential Equations,"Song, Jian",4.11
01:640:300,Intro Math Reasoning,"Silverstein, Laura",3.77
01:640:311,Introduction To Real Analysis I,"Dul, Filip",4.21
01:640:312,Introduction To Real Analysis II,"Vogelius, Michael",3.43
01:640:348,Cryptography,"Ali, Abid",3.23
01:640:350,Linear Algebra,"Calderoni, Filippo",4.4
01:640:350,Linear Algebra,"Goonetilleke, Lasantha",2.98
01:640:350,Linear Algebra,"Mondal, Priyadip",4.29
01:640:351,Introduction To Abstract Algebra I,"Rong, Xiaochun",2.63
01:640:351,Introduction To Abstract Algebra I,"Thomas, Simon",4.61
01:640:356,Theory Of Numbers,"Dimitrov, Stoyan",4.07
01:640:356,Theory Of Numbers,"Chen, William",2.61
01:640:403,Intro Complex Var,"Sun, Yuhan",2.09
01:640:403,Intro Complex Var,"Hejna, Agnieszka",0.7
01:640:421,Advanced Calculus For Engineering,"Huang, Yi-Zhi",3.45
01:640:421,Advanced Calculus For Engineering,"Soria Carro, Maria",4.22
01:640:421,Advanced Calculus For Engineering,"Kallupalam Balasubram, Moulik",3.93
01:640:423,Elem Prtl Diff Eqtns,"Li, Yanyan",2.94
01:640:428,Graph Theory,"Chan, Swee Hong",4.42
01:640:432,Intro Differential Geometry,"Sun, Hongbin",3.81
01:640:442,Intro Topology II,"Retakh, Vladimir",3.86
01:640:452,Abstract Algebra II,"Luo, Feng",2.98
01:640:461,Math Logic,"Thomas, Simon",3.94
01:640:477,Mathematical Theory Of Probability,"Van De Moortel, Maxime",4.1
01:640:477,Mathematical Theory Of Probability,"Goldstein, Sheldon",3.74
01:640:477,Mathematical Theory Of Probability,"Fuzeto Gameiro, Marcio",3.77
01:640:478,Introduction To Stochastic Processes,"Thieme, Cameron",3.6
01:640:492,Math Seminar,"Kontorovich, Alex",3.65
01:640:103,Topics In Mathematics For The Liberal Arts,"Kennedy, Joanne",1.94
01:640:103,Topics In Mathematics For The Liberal Arts,"Nazi, Ghassan",4.48
01:640:103,Topics In Mathematics For The Liberal Arts,"Frizzell, Carrie",3.99
01:640:106,Mathematics Of Money,"Vaksman, Sofia",4.22
01:640:106,Mathematics Of Money,"Bifulco, Christina",3.74
01:640:107,Number And Operation For K-8 Teaching,"Harris, Lynn",4.33
01:640:111,Precalculus Part I,"Cuadrado, Maria",3.56
01:640:112,Precalculus Part II,"D'Elia, Elizabeth",4.27
01:640:112,Precalculus Part II,"Lee, Jae Ki",4.19
01:640:112,Precalculus Part II,"Cuadrado, Maria",3.85
01:640:112,Precalculus Part II,"Sprague, Gabriela",4.1
01:640:112,Precalculus Part II,"Schwarz, Jeff",3.82
01:640:112,Precalculus Part II,"Volpe, Tyler",4.05
01:640:112,Precalculus Part II,"Arias, Cecilia",4.34
01:640:112,Precalculus Part II,"Nazi, Ghassan",4.03
01:640:115,Precalculus College Mathematics,"Sprague, Gabriela",3.13
01:640:123,Preparation For Calculus I,"Ellis, Paul",2.77
01:640:123,Preparation For Calculus I,"Grillo, Corey",3.73
01:640:135,Calculus I For The Life And Social Sciences,"Silverstein, Laura",4.02
01:640:136,Calculus II For The Life And Social Sciences,"Gonet, Sophia",3.86
01:640:151,Calculus I For Mathematical And Physicalsciences,"Sequin, Matt",4.04
01:640:151,Calculus I For Mathematical And Physicalsciences,"Martin, Shannon",4.14
01:640:151,Calculus I For Mathematical And Physicalsciences,"Volpe, Tyler",4.02
01:640:151,Calculus I For Mathematical And Physicalsciences,"Harris, Lynn",4.09
01:640:151,Calculus I For Mathematical And Physicalsciences,"Stewart, Gavin",3.58
01:640:152,Calculus II For Mathematical And Physical Sciences,"Queiroz Velter, Mariana",3.79
01:640:152,Calculus II For Mathematical And Physical Sciences,"Scheiman, David",4.24
01:640:157,Calc I Mat/phy Prac,"Molnar, David",4.14
01:640:158,Calc II Mat/phy Prac,"Ellis, Paul",3.95
01:640:244,Differential Equations For Engineering  And Physics,"Vogelius, Michael",3.54
01:640:244,Differential Equations For Engineering  And Physics,"Goonetilleke, Las",3.66
01:640:244,Differential Equations For Engineering  And Physics,"Mavrea, Ioanna",3.16
01:640:244,Differential Equations For Engineering  And Physics,"Zhou, Zehui",3.99
01:640:250,Intro Linear Algebra,"Mejia-Ramos, Juan",3.5
01:640:250,Intro Linear Algebra,"Mehta, Nishali",3.7
01:640:250,Intro Linear Algebra,"Alonso Lorenzo, Izar",3.45
01:640:250,Intro Linear Algebra,"Frizzell, Carrie",4.17
01:640:251,Multivariable Calculus,"Xu, Guangbo",3.37
01:640:251,Multivariable Calculus,"Sangam, Karuna",4.41
01:640:252,Elementary Differential Equations,"Kriventsov, Dennis",3.94
01:640:292,Honors Calculus IV,"Kallupalam Balasubram, Moulik",4.09
01:640:300,Intro Math Reasoning,"Dul, Filip",4.38
01:640:300,Intro Math Reasoning,"Frizzell, Carrie",4.05
01:640:311,Introduction To Real Analysis I,"Ma, Zilu",4.13
01:640:348,Cryptography,"Woodbury, Michael",3.67
01:640:350,Linear Algebra,"Carbone, Lisa",3.42
01:640:351,Introduction To Abstract Algebra I,"Tiep, Pham",4.07
01:640:354,Linear Optimization,"Kallupalam Balasubram, Moulik",4.23
01:640:356,Theory Of Numbers,"Luo, Feng",4.36
01:640:357,Topics Applied Algeb,"Jabbari, Mohammad",3.78
01:640:403,Intro Complex Var,"Hovsepyan, Narek",3.83
01:640:421,Advanced Calculus For Engineering,"Shtelen, Vladimir",3.5
01:640:423,Elem Prtl Diff Eqtns,"Urtiaga Erneta, Inigo",2.55
01:640:428,Graph Theory,"Gunby-Mann, Benjamin",4.43
01:640:432,Intro Diff Geometry,"Mavrogiannis, Georgios",4.64
01:640:437,History Of Mathematics,"Khaitan, Ayush",3.63
01:640:437,History Of Mathematics,"Zou, Jiahua",3.18
01:640:442,Intro Topology II,"Hendricks, Kristen",2.44
01:640:452,Abstract Algebra II,"Zou, Jiahua",4.03
01:640:461,Math Logic,"Benhamou, Tom",3.24
01:640:477,Mathematical Theory Of Probability,"Jauslin, Ian",4.29
01:640:477,Mathematical Theory Of Probability,"Xie, Junming",3.39
01:640:477,Mathematical Theory Of Probability,"Sergel, Emily",4.21
01:640:481,Math Theory Stat,"Rocha Vieira, Ewerton",3.79
01:640:488,Mathematics Of Short-Term Risk Models,"Salamon, Joshua",4.08
01:640:492,Math Seminar,"Echeverria Echeverria, Mariano",3.2
01:640:495,Sel Topics In Math: Math Adventures In One-Dimensional Phys,"Tahvildar-Zadeh, Shadi",3.81
